global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,terminated,truncated,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
291020,double_dqn,dueling,828,30.0,759,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.66797180775046,211.66797180775046,72506,True,583,291000,0.0,0.0,True,False,3,LEFT,greedy,51608,66236,81772,91404,18854,272166,0.06478592536595423,1,145510,2,2,211.66797180775046,105.83398590387523,2,2,105.83398590387523,211.66797180775046,105.83398590387523,211.66797180775046,52.7358874437934,1687.5483982013889,3,LEFT,False,,
291169,double_dqn,dueling,829,15.0,538,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.6760795019151,211.6760795019151,72543,False,583,291000,0.0,0.0,True,False,1,FIRE,greedy,51630,66288,81808,91444,18867,272303,0.06479719751348009,0,145585,2,2,211.6760795019151,105.83803975095755,2,2,105.83803975095755,211.6760795019151,105.83803975095755,211.6760795019151,52.73763724046923,1687.6043916950155,1,FIRE,False,,
291395,double_dqn,dueling,829,,,2.0,2.0,0.05,0.0013735531829297543,2.058330774307251,2.9252192974090576,1.0177104473114014,2.0869383811950684,2.885211944580078,0.04175567999482155,0.12909388542175293,0.20338435471057892,10000,10000,1.0,211.6823798244804,211.6823798244804,72600,True,583,291000,0.0,0.0,False,False,2,RIGHT,greedy,51679,66331,81870,91516,18877,272519,0.06478125986629878,0,145698,2,2,211.6823798244804,105.8411899122402,2,2,105.8411899122402,211.6823798244804,105.8411899122402,211.6823798244804,52.73971082395529,1687.6707463665693,2,RIGHT,False,,
291396,double_dqn,dueling,829,,,4.0,4.0,0.05,0.0013735531829297543,2.058330774307251,2.9252192974090576,1.0177104473114014,2.0869383811950684,2.885211944580078,0.04175567999482155,0.12909388542175293,0.20338435471057892,10000,10000,1.0,211.68236386261887,211.68236386261887,72600,True,583,291000,0.0,0.0,False,False,3,LEFT,greedy,51679,66331,81870,91516,18877,272519,0.06478125986629878,1,145698,2,2,211.68236386261887,105.84118193130944,2,2,105.84118193130944,211.68236386261887,105.84118193130944,211.68236386261887,52.73970684712944,1687.670619108142,3,LEFT,False,,
291795,double_dqn,dueling,829,,,7.0,7.0,0.05,0.000806630530860275,1.8508710861206055,2.846792459487915,0.12859706580638885,1.86043381690979,2.781503200531006,0.032581306993961334,0.10207772254943848,0.12747737765312195,10000,10000,1.0,211.68355568813018,211.68355568813018,72700,True,584,291500,1.0,1.0,False,False,2,RIGHT,greedy,51765,66405,81984,91642,18896,272900,0.06475757035737296,0,145898,2,2,211.68355568813018,105.84177784406509,2,2,105.84177784406509,211.68355568813018,105.84177784406509,211.68355568813018,52.74025174617563,1687.6880558776202,2,RIGHT,False,,
291796,double_dqn,dueling,829,,,8.0,8.0,0.05,0.000806630530860275,1.8508710861206055,2.846792459487915,0.12859706580638885,1.86043381690979,2.781503200531006,0.032581306993961334,0.10207772254943848,0.12747737765312195,10000,10000,1.0,211.68354301893362,211.68354301893362,72700,True,584,291500,0.0,0.0,False,False,0,NOOP,greedy,51765,66405,81984,91642,18896,272900,0.06475757035737296,1,145898,2,2,211.68354301893362,105.84177150946681,2,2,105.84177150946681,211.68354301893362,105.84177150946681,211.68354301893362,52.74024858968757,1687.6879548700022,0,NOOP,False,,
292195,double_dqn,dueling,829,,,11.0,11.0,0.05,0.0013317310949787498,1.9966965913772583,2.90798282623291,0.8392329812049866,2.0100016593933105,2.8733928203582764,0.03993561118841171,0.14198613166809082,0.19137254357337952,10000,10000,1.0,211.65996276250968,211.65996276250968,72800,True,585,292000,0.0,0.0,False,False,2,RIGHT,greedy,51828,66460,82129,91779,18908,273288,0.06470998918534135,0,146098,2,2,211.65996276250968,105.82998138125484,2,2,105.82998138125484,211.65996276250968,105.82998138125484,211.65996276250968,52.73462090210237,1687.5078688672759,2,RIGHT,False,,
292196,double_dqn,dueling,829,,,17.0,14.0,0.05,0.0013317310949787498,1.9966965913772583,2.90798282623291,0.8392329812049866,2.0100016593933105,2.8733928203582764,0.03993561118841171,0.14198613166809082,0.19137254357337952,10000,10000,1.0,211.65994950022153,211.65994950022153,72800,True,585,292000,0.0,0.0,False,False,2,RIGHT,greedy,51828,66460,82129,91779,18908,273288,0.06470998918534135,1,146098,2,2,211.65994950022153,105.82997475011076,2,2,105.82997475011076,211.65994950022153,105.82997475011076,211.65994950022153,52.73461759783203,1687.5077631306249,2,RIGHT,False,,
292228,double_dqn,dueling,830,17.0,604,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.65948325561263,211.65948325561263,72808,True,585,292000,0.0,0.0,True,False,1,FIRE,greedy,51835,66475,82135,91783,18909,273319,0.06470632519813296,1,146114,2,2,211.65948325561263,105.82974162780631,2,2,105.82974162780631,211.65948325561263,105.82974162780631,211.65948325561263,52.734521185083715,1687.5046779226789,1,FIRE,False,,
292525,double_dqn,dueling,831,18.0,678,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.65698202756116,211.65698202756116,72882,False,586,292500,0.0,0.0,True,False,1,FIRE,greedy,51853,66617,82204,91852,18921,273605,0.06468143002673267,0,146263,2,2,211.65698202756116,105.82849101378058,2,2,105.82849101378058,211.65698202756116,105.82849101378058,211.65698202756116,52.73371995697036,1687.4790386230516,1,FIRE,False,,
292595,double_dqn,dueling,831,,,0.0,0.0,0.05,0.0023293658159673214,1.8462178707122803,3.1477599143981934,0.16836175322532654,1.8673447370529175,3.009514093399048,0.0484236441552639,0.18880248069763184,0.35255900025367737,10000,10000,1.0,211.65852455116382,211.65852455116382,72900,True,586,292500,0.0,0.0,False,False,3,LEFT,greedy,51858,66636,82223,91879,18923,273673,0.06467279115230556,0,146298,2,2,211.65852455116382,105.82926227558191,2,2,105.82926227558191,211.65852455116382,105.82926227558191,211.65852455116382,52.73450915179921,1687.5042928575747,3,LEFT,False,,
292596,double_dqn,dueling,831,,,5.0,5.0,0.05,0.0023293658159673214,1.8462178707122803,3.1477599143981934,0.16836175322532654,1.8673447370529175,3.009514093399048,0.0484236441552639,0.18880248069763184,0.35255900025367737,10000,10000,1.0,211.65851224110978,211.65851224110978,72900,True,586,292500,0.0,0.0,False,False,2,RIGHT,greedy,51858,66636,82223,91879,18923,273673,0.06467279115230556,1,146298,2,2,211.65851224110978,105.82925612055489,2,2,105.82925612055489,211.65851224110978,105.82925612055489,211.65851224110978,52.73450608476159,1687.504194712371,2,RIGHT,False,,
292995,double_dqn,dueling,831,,,5.0,5.0,0.05,0.001486172084696591,1.930890679359436,2.835874080657959,-0.21085429191589355,1.935530185699463,2.86114501953125,0.043794192373752594,0.11318552494049072,0.16443148255348206,10000,10000,1.0,211.69893869165713,211.69893869165713,73000,True,586,292500,0.0,0.0,False,False,3,LEFT,greedy,51918,66711,82339,92028,18942,274054,0.06464934674876108,0,146498,2,2,211.69893869165713,105.84946934582857,2,2,105.84946934582857,211.69893869165713,105.84946934582857,211.69893869165713,52.74482424501007,1687.8343758403223,3,LEFT,False,,
292996,double_dqn,dueling,831,,,10.0,10.0,0.05,0.001486172084696591,1.930890679359436,2.835874080657959,-0.21085429191589355,1.935530185699463,2.86114501953125,0.043794192373752594,0.11318552494049072,0.16443148255348206,10000,10000,1.0,211.69892538421104,211.69892538421104,73000,True,586,292500,0.0,0.0,False,False,3,LEFT,greedy,51918,66711,82339,92028,18942,274054,0.06464934674876108,1,146498,2,2,211.69892538421104,105.84946269210552,2,2,105.84946269210552,211.69892538421104,105.84946269210552,211.69892538421104,52.74482092945776,1687.8342697426483,3,LEFT,False,,
293395,double_dqn,dueling,831,,,9.0,9.0,0.05,0.00819158460944891,1.8627655506134033,2.71700382232666,0.8732039332389832,1.86490797996521,2.7389097213745117,0.06084863096475601,0.5620760917663574,0.7790402770042419,10000,10000,1.0,211.6727684633011,211.6727684633011,73100,True,587,293000,0.0,0.0,False,False,2,RIGHT,greedy,51973,66766,82482,92175,18959,274437,0.06461914954532441,0,146698,2,2,211.6727684633011,105.83638423165056,2,2,105.83638423165056,211.6727684633011,105.83638423165056,211.6727684633011,52.738549178132324,1687.6335737002344,2,RIGHT,False,,
293396,double_dqn,dueling,831,,,13.0,13.0,0.05,0.00819158460944891,1.8627655506134033,2.71700382232666,0.8732039332389832,1.86490797996521,2.7389097213745117,0.06084863096475601,0.5620760917663574,0.7790402770042419,10000,10000,1.0,211.6727482135574,211.6727482135574,73100,True,587,293000,0.0,0.0,False,False,1,FIRE,greedy,51973,66766,82482,92175,18959,274437,0.06461914954532441,1,146698,2,2,211.6727482135574,105.8363741067787,2,2,105.8363741067787,211.6727482135574,105.8363741067787,211.6727482135574,52.738544132882005,1687.6334122522242,1,FIRE,False,,
293608,double_dqn,dueling,832,20.0,690,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.65231215147747,211.65231215147747,73153,True,588,293500,0.0,0.0,True,False,1,FIRE,greedy,51997,66836,82542,92233,18968,274640,0.06460314432849242,1,146804,2,2,211.65231215147747,105.82615607573874,2,2,105.82615607573874,211.65231215147747,105.82615607573874,211.65231215147747,52.73358215994466,1687.4746291182291,1,FIRE,False,,
293631,double_dqn,dueling,833,11.0,553,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.6484415769515,211.6484415769515,73159,True,588,293500,0.0,0.0,True,False,3,LEFT,greedy,52003,66841,82547,92241,18969,274663,0.06460126961639058,0,146816,2,2,211.6484415769515,105.82422078847576,2,2,105.82422078847576,211.6484415769515,105.82422078847576,211.6484415769515,52.73263246964975,1687.444239028792,3,LEFT,False,,
293795,double_dqn,dueling,833,,,2.0,2.0,0.05,0.0018927251221612096,1.801151990890503,2.833817958831787,-0.08272923529148102,1.8146816492080688,2.777340888977051,0.04237401485443115,0.23185527324676514,0.20190966129302979,10000,10000,1.0,211.63820212436383,211.63820212436383,73200,True,588,293500,0.0,0.0,False,False,2,RIGHT,greedy,52019,66869,82613,92295,18974,274822,0.06458222712358234,0,146898,2,2,211.63820212436383,105.81910106218191,2,2,105.81910106218191,211.63820212436383,105.81910106218191,211.63820212436383,52.730181471168535,1687.3658070773931,2,RIGHT,False,,
293796,double_dqn,dueling,833,,,2.0,2.0,0.05,0.0018927251221612096,1.801151990890503,2.833817958831787,-0.08272923529148102,1.8146816492080688,2.777340888977051,0.04237401485443115,0.23185527324676514,0.20190966129302979,10000,10000,1.0,211.6381895925225,211.6381895925225,73200,True,588,293500,0.0,0.0,False,False,3,LEFT,greedy,52019,66869,82613,92295,18974,274822,0.06458222712358234,1,146898,2,2,211.6381895925225,105.81909479626125,2,2,105.81909479626125,211.6381895925225,105.81909479626125,211.6381895925225,52.730178348829284,1687.365707162537,3,LEFT,False,,
294195,double_dqn,dueling,833,,,8.0,8.0,0.05,0.004493577405810356,1.962249755859375,3.011833429336548,0.7860553860664368,1.9587345123291016,3.0293915271759033,0.05350826680660248,0.42614316940307617,0.3909412920475006,10000,10000,1.0,211.64289722632356,211.64289722632356,73300,True,589,294000,0.0,0.0,False,False,3,LEFT,greedy,52084,66913,82736,92463,19000,275196,0.06458279514337381,0,147098,2,2,211.64289722632356,105.82144861316178,2,2,105.82144861316178,211.64289722632356,105.82144861316178,211.64289722632356,52.731595149796455,1687.4110447934866,3,LEFT,False,,
294196,double_dqn,dueling,833,,,6.0,6.0,0.05,0.004493577405810356,1.962249755859375,3.011833429336548,0.7860553860664368,1.9587345123291016,3.0293915271759033,0.05350826680660248,0.42614316940307617,0.3909412920475006,10000,10000,1.0,211.6428847566602,211.6428847566602,73300,True,589,294000,0.0,0.0,False,False,0,NOOP,greedy,52084,66913,82736,92463,19000,275196,0.06458279514337381,1,147098,2,2,211.6428847566602,105.8214423783301,2,2,105.8214423783301,211.6428847566602,105.8214423783301,211.6428847566602,52.73159204293462,1687.410945373908,0,NOOP,False,,
294595,double_dqn,dueling,833,,,12.0,12.0,0.05,0.001946259755641222,1.9744623899459839,2.8690438270568848,0.5312238931655884,2.015151023864746,2.7593443393707275,0.04396900534629822,0.1992332935333252,0.296820729970932,10000,10000,1.0,211.65584709313566,211.65584709313566,73400,True,590,294500,0.0,0.0,False,False,2,RIGHT,greedy,52181,66968,82852,92595,19033,275563,0.06460712297519315,0,147298,2,2,211.65584709313566,105.82792354656783,2,2,105.82792354656783,211.65584709313566,105.82792354656783,211.65584709313566,52.73506489102417,1687.5220765127735,2,RIGHT,False,,
294596,double_dqn,dueling,833,,,10.0,10.0,0.05,0.001946259755641222,1.9744623899459839,2.8690438270568848,0.5312238931655884,2.015151023864746,2.7593443393707275,0.04396900534629822,0.1992332935333252,0.296820729970932,10000,10000,1.0,211.65582843458876,211.65582843458876,73400,True,590,294500,0.0,0.0,False,False,3,LEFT,greedy,52181,66968,82852,92595,19033,275563,0.06460712297519315,1,147298,2,2,211.65582843458876,105.82791421729438,2,2,105.82791421729438,211.65582843458876,105.82791421729438,211.65582843458876,52.73506024215813,1687.52192774906,3,LEFT,False,,
294907,double_dqn,dueling,834,19.0,638,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.64038203812956,211.64038203812956,73478,True,590,294500,0.0,0.0,True,False,2,RIGHT,greedy,52237,66994,82959,92718,19043,275865,0.06457268029351526,0,147454,2,2,211.64038203812956,105.82019101906478,2,2,105.82019101906478,211.64038203812956,105.82019101906478,211.64038203812956,52.73140095011896,1687.4048304038067,2,RIGHT,False,,
294995,double_dqn,dueling,834,,,1.0,1.0,0.05,0.0016431575641036034,1.9973180294036865,2.954204797744751,1.170696496963501,2.0271430015563965,2.9823217391967773,0.039639994502067566,0.22647178173065186,0.15854577720165253,10000,10000,1.0,211.64735130007367,211.64735130007367,73500,True,590,294500,0.0,0.0,False,False,2,RIGHT,greedy,52251,67004,82993,92748,19045,275951,0.06456019742640579,0,147498,2,2,211.64735130007367,105.82367565003683,2,2,105.82367565003683,211.64735130007367,105.82367565003683,211.64735130007367,52.73319068921414,1687.4621020548525,2,RIGHT,False,,
294996,double_dqn,dueling,834,,,14.0,14.0,0.05,0.0016431575641036034,1.9973180294036865,2.954204797744751,1.170696496963501,2.0271430015563965,2.9823217391967773,0.039639994502067566,0.22647178173065186,0.15854577720165253,10000,10000,1.0,211.64733845372794,211.64733845372794,73500,True,590,294500,0.0,0.0,False,False,0,NOOP,greedy,52251,67004,82993,92748,19045,275951,0.06456019742640579,1,147498,2,2,211.64733845372794,105.82366922686397,2,2,105.82366922686397,211.64733845372794,105.82366922686397,211.64733845372794,52.73318748847104,1687.4619996310732,0,NOOP,False,,
295000,double_dqn,dueling,834,,,15.0,15.0,0.05,,,,,,,,,,10000,10000,1.0,211.64727298734522,211.64727298734522,73501,True,591,295000,1.0,1.0,False,False,3,LEFT,greedy,52253,67004,82993,92750,19045,275955,0.0645593220338983,1,147500,2,2,211.64727298734522,105.82363649367261,2,2,105.82363649367261,211.64727298734522,105.82363649367261,211.64727298734522,52.73317359946732,1687.4615551829543,3,LEFT,False,,
295092,double_dqn,dueling,835,15.0,742,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.6503408365646,211.6503408365646,73524,True,591,295000,0.0,0.0,True,False,2,RIGHT,greedy,52282,67016,83017,92777,19050,276042,0.0645561384246269,1,147546,2,2,211.6503408365646,105.8251704182823,2,2,105.8251704182823,211.6503408365646,105.8251704182823,211.6503408365646,52.733993668644274,1687.4877973966168,2,RIGHT,False,,
295395,double_dqn,dueling,835,,,4.0,4.0,0.05,0.001113502774387598,2.0514204502105713,3.027587652206421,0.5366194248199463,2.0519447326660156,2.9582908153533936,0.034928031265735626,0.11699211597442627,0.20359118282794952,10000,10000,1.0,211.62920381287952,211.62920381287952,73600,True,591,295000,0.0,0.0,False,False,0,NOOP,greedy,52386,67068,83086,92856,19064,276332,0.06453709596609297,0,147698,2,2,211.62920381287952,105.81460190643976,2,2,105.81460190643976,211.62920381287952,105.81460190643976,211.62920381287952,52.72891102326346,1687.3251527444306,0,NOOP,False,,
295396,double_dqn,dueling,835,,,3.0,3.0,0.05,0.001113502774387598,2.0514204502105713,3.027587652206421,0.5366194248199463,2.0519447326660156,2.9582908153533936,0.034928031265735626,0.11699211597442627,0.20359118282794952,10000,10000,1.0,211.62918871186397,211.62918871186397,73600,True,591,295000,0.0,0.0,False,False,1,FIRE,greedy,52386,67068,83086,92856,19064,276332,0.06453709596609297,1,147698,2,2,211.62918871186397,105.81459435593199,2,2,105.81459435593199,211.62918871186397,105.81459435593199,211.62918871186397,52.728907260738765,1687.3250323436405,1,FIRE,False,,
295795,double_dqn,dueling,835,,,9.0,9.0,0.05,0.001422021770849824,2.0033652782440186,2.9373366832733154,0.5858226418495178,2.006500005722046,2.9399232864379883,0.0400148406624794,0.14521420001983643,0.278130441904068,10000,10000,1.0,211.62510058106088,211.62510058106088,73700,True,592,295500,0.0,0.0,False,False,2,RIGHT,greedy,52477,67135,83218,92966,19083,276713,0.06451405698521955,0,147898,2,2,211.62510058106088,105.81255029053044,2,2,105.81255029053044,211.62510058106088,105.81255029053044,211.62510058106088,52.728129903123055,1687.3001568999377,2,RIGHT,False,,
295796,double_dqn,dueling,835,,,7.0,7.0,0.05,0.001422021770849824,2.0033652782440186,2.9373366832733154,0.5858226418495178,2.006500005722046,2.9399232864379883,0.0400148406624794,0.14521420001983643,0.278130441904068,10000,10000,1.0,211.6250682711026,211.6250682711026,73700,True,592,295500,0.0,0.0,False,False,0,NOOP,greedy,52477,67135,83218,92966,19083,276713,0.06451405698521955,1,147898,2,2,211.6250682711026,105.8125341355513,2,2,105.8125341355513,211.6250682711026,105.8125341355513,211.6250682711026,52.72812185283189,1687.2998992906205,0,NOOP,False,,
296111,double_dqn,dueling,836,12.0,602,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.63308229081443,211.63308229081443,73779,True,593,296000,0.0,0.0,True,False,3,LEFT,greedy,52535,67207,83307,93063,19099,277013,0.06449924352947534,0,148056,2,2,211.63308229081443,105.81654114540721,2,2,105.81654114540721,211.63308229081443,105.81654114540721,211.63308229081443,52.73030872890662,1687.3698793250119,3,LEFT,False,,
296195,double_dqn,dueling,836,,,1.0,1.0,0.05,0.0006947053479962051,2.134366273880005,2.868950128555298,0.841684103012085,2.1611855030059814,2.900041103363037,0.02789589762687683,0.12450575828552246,0.17559117078781128,10000,10000,1.0,211.6320523522217,211.6320523522217,73800,True,593,296000,1.0,1.0,False,False,3,LEFT,greedy,52550,67220,83334,93092,19103,277093,0.06449445637348242,0,148098,2,2,211.6320523522217,105.81602617611085,2,2,105.81602617611085,211.6320523522217,105.81602617611085,211.6320523522217,52.73010257935274,1687.3632825392876,3,LEFT,False,,
296196,double_dqn,dueling,836,,,12.0,12.0,0.05,0.0006947053479962051,2.134366273880005,2.868950128555298,0.841684103012085,2.1611855030059814,2.900041103363037,0.02789589762687683,0.12450575828552246,0.17559117078781128,10000,10000,1.0,211.63203971098315,211.63203971098315,73800,True,593,296000,0.0,0.0,False,False,0,NOOP,greedy,52550,67220,83334,93092,19103,277093,0.06449445637348242,1,148098,2,2,211.63203971098315,105.81601985549158,2,2,105.81601985549158,211.63203971098315,105.81601985549158,211.63203971098315,52.73009942967007,1687.3631817494422,0,NOOP,False,,
296310,double_dqn,dueling,837,14.0,609,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.63264414289117,211.63264414289117,73828,False,593,296000,0.0,0.0,True,False,3,LEFT,greedy,52574,67228,83375,93133,19109,277201,0.06448989234247916,1,148155,2,2,211.63264414289117,105.81632207144558,2,2,105.81632207144558,211.63264414289117,105.81632207144558,211.63264414289117,52.72996136404903,1687.358763649569,3,LEFT,False,,
296595,double_dqn,dueling,837,,,5.0,5.0,0.05,0.003590584499761462,1.7842791080474854,2.9205551147460938,0.08710897713899612,1.829077959060669,2.9099464416503906,0.051470797508955,0.3755817413330078,0.8106914758682251,10000,10000,1.0,211.65183708866766,211.65183708866766,73900,True,594,296500,0.0,0.0,False,False,3,LEFT,greedy,52651,67285,83450,93210,19124,277472,0.06447828021955791,0,148298,2,2,211.65183708866766,105.82591854433383,2,2,105.82591854433383,211.65183708866766,105.82591854433383,211.65183708866766,52.735272090158126,1687.52870688506,3,LEFT,False,,
296596,double_dqn,dueling,837,,,3.0,3.0,0.05,0.003590584499761462,1.7842791080474854,2.9205551147460938,0.08710897713899612,1.829077959060669,2.9099464416503906,0.051470797508955,0.3755817413330078,0.8106914758682251,10000,10000,1.0,211.6518248094835,211.6518248094835,73900,True,594,296500,0.0,0.0,False,False,2,RIGHT,greedy,52651,67285,83450,93210,19124,277472,0.06447828021955791,1,148298,2,2,211.6518248094835,105.82591240474174,2,2,105.82591240474174,211.6518248094835,105.82591240474174,211.6518248094835,52.73526903067078,1687.528608981465,2,RIGHT,False,,
296995,double_dqn,dueling,837,,,8.0,8.0,0.05,0.0017568895127624273,1.8827040195465088,2.941852569580078,0.22161827981472015,1.938454031944275,2.9325170516967773,0.04389745742082596,0.1405101716518402,0.33239391446113586,10000,10000,1.0,211.66799061657818,211.66799061657818,74000,True,594,296500,0.0,0.0,False,False,3,LEFT,greedy,52779,67354,83538,93325,19144,277852,0.06445878058963757,0,148498,2,2,211.66799061657818,105.83399530828909,2,2,105.83399530828909,211.66799061657818,105.83399530828909,211.66799061657818,52.73953624165573,1687.6651597329833,3,LEFT,False,,
296996,double_dqn,dueling,837,,,8.0,8.0,0.05,0.0017568895127624273,1.8827040195465088,2.941852569580078,0.22161827981472015,1.938454031944275,2.9325170516967773,0.04389745742082596,0.1405101716518402,0.33239391446113586,10000,10000,1.0,211.66797785425223,211.66797785425223,74000,True,594,296500,0.0,0.0,False,False,0,NOOP,greedy,52779,67354,83538,93325,19144,277852,0.06445878058963757,1,148498,2,2,211.66797785425223,105.83398892712611,2,2,105.83398892712611,211.66797785425223,105.83398892712611,211.66797785425223,52.73953306177412,1687.6650579767718,0,NOOP,False,,
297171,double_dqn,dueling,838,11.0,530,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.66795204501486,211.66795204501486,74044,True,595,297000,0.0,0.0,True,False,1,FIRE,greedy,52830,67400,83577,93365,19151,278021,0.06444416028427981,0,148586,2,2,211.66795204501486,105.83397602250743,2,2,105.83397602250743,211.66795204501486,105.83397602250743,211.66795204501486,52.739631732535635,1687.6682154411403,1,FIRE,False,,
297395,double_dqn,dueling,838,,,2.0,2.0,0.05,0.0034536458551883698,1.928622841835022,3.0140583515167236,0.5703964233398438,1.9428822994232178,2.9782259464263916,0.06249798461794853,0.19615519046783447,0.2554073631763458,10000,10000,1.0,211.68191735682558,211.68191735682558,74100,True,595,297000,0.0,0.0,False,False,1,FIRE,greedy,52877,67476,83627,93416,19162,278234,0.06443260837401983,0,148698,2,2,211.68191735682558,105.84095867841279,2,2,105.84095867841279,211.68191735682558,105.84095867841279,211.68191735682558,52.74324495333083,1687.7838385065866,1,FIRE,False,,
297396,double_dqn,dueling,838,,,12.0,12.0,0.05,0.0034536458551883698,1.928622841835022,3.0140583515167236,0.5703964233398438,1.9428822994232178,2.9782259464263916,0.06249798461794853,0.19615519046783447,0.2554073631763458,10000,10000,1.0,211.68190355527636,211.68190355527636,74100,True,595,297000,0.0,0.0,False,False,3,LEFT,greedy,52877,67476,83627,93416,19162,278234,0.06443260837401983,1,148698,2,2,211.68190355527636,105.84095177763818,2,2,105.84095177763818,211.68190355527636,105.84095177763818,211.68190355527636,52.74324151449911,1687.7837284639716,3,LEFT,False,,
297428,double_dqn,dueling,839,12.0,559,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,211.67684698030192,211.67684698030192,74108,True,595,297000,0.0,0.0,True,False,0,NOOP,greedy,52884,67482,83637,93425,19164,278264,0.06443240044649462,1,148714,2,2,211.67684698030192,105.83842349015096,2,2,105.83842349015096,211.67684698030192,105.83842349015096,211.67684698030192,52.742000672486164,1687.7440215195572,0,NOOP,False,,
297795,double_dqn,dueling,839,,,6.0,6.0,0.05,0.0012108322698622942,1.9314193725585938,2.755425214767456,0.1319172978401184,1.9447803497314453,2.826916217803955,0.0368523895740509,0.1319172978401184,0.14542797207832336,10000,10000,1.0,211.6849726599901,211.6849726599901,74200,True,596,297500,0.0,0.0,False,False,1,FIRE,greedy,52932,67604,83736,93524,19184,278612,0.06441993848137652,0,148898,2,2,211.6849726599901,105.84248632999505,2,2,105.84248632999505,211.6849726599901,105.84248632999505,211.6849726599901,52.744244285924815,1687.815817149594,1,FIRE,False,,
297796,double_dqn,dueling,839,,,5.0,5.0,0.05,0.0012108322698622942,1.9314193725585938,2.755425214767456,0.1319172978401184,1.9447803497314453,2.826916217803955,0.0368523895740509,0.1319172978401184,0.14542797207832336,10000,10000,1.0,211.68496020072655,211.68496020072655,74200,True,596,297500,1.0,1.0,False,False,1,FIRE,greedy,52932,67604,83736,93524,19184,278612,0.06441993848137652,1,148898,2,2,211.68496020072655,105.84248010036328,2,2,105.84248010036328,211.68496020072655,105.84248010036328,211.68496020072655,52.74424118152665,1687.8157178088527,1,FIRE,False,,
298195,double_dqn,dueling,839,,,12.0,12.0,0.05,0.0016364313196390867,2.029045581817627,2.9610280990600586,-0.09640325605869293,2.0716891288757324,3.007072687149048,0.04744627699255943,0.1127471923828125,0.34668928384780884,10000,10000,1.0,211.68624516503917,211.68624516503917,74300,True,597,298000,0.0,0.0,False,False,3,LEFT,greedy,52997,67734,83820,93645,19205,278991,0.06440394908047056,0,149098,2,2,211.68624516503917,105.84312258251958,2,2,105.84312258251958,211.68624516503917,105.84312258251958,211.68624516503917,52.744798775846796,1687.8335608270975,3,LEFT,False,,
298196,double_dqn,dueling,839,,,9.0,9.0,0.05,0.0016364313196390867,2.029045581817627,2.9610280990600586,-0.09640325605869293,2.0716891288757324,3.007072687149048,0.04744627699255943,0.1127471923828125,0.34668928384780884,10000,10000,1.0,211.68622639584922,211.68622639584922,74300,True,597,298000,0.0,0.0,False,False,1,FIRE,greedy,52997,67734,83820,93645,19205,278991,0.06440394908047056,1,149098,2,2,211.68622639584922,105.84311319792461,2,2,105.84311319792461,211.68622639584922,105.84311319792461,211.68622639584922,52.744794099221984,1687.8334111751035,1,FIRE,False,,
298595,double_dqn,dueling,839,,,18.0,15.0,0.05,0.0027510356158018112,2.022160768508911,3.313568115234375,0.6465227007865906,2.037693977355957,3.237670660018921,0.047538112848997116,0.2865583896636963,0.2139463573694229,10000,10000,1.0,211.70692724422761,211.70692724422761,74400,True,598,298500,0.0,0.0,False,False,1,FIRE,greedy,53036,67898,83899,93763,19223,279373,0.06437795549839917,0,149298,2,2,211.70692724422761,105.85346362211381,2,2,105.85346362211381,211.70692724422761,105.85346362211381,211.70692724422761,52.750188840341245,1688.0060428909198,1,FIRE,False,,
